No_of_Prawns,Age_of_Pond,Food_Intake,Season,Prawn_Count
50000,59,11.05,Winter,101.2
50000,60,11.05,Winter,100
50000,61,11.05,Winter,98.5
50000,62,11.05,Winter,97
50000,63,11.05,Winter,95.5
50000,64,11.05,Winter,94
50000,65,11.05,Winter,92.5
50000,66,11.05,Winter,88
50000,67,11.05,Winter,86
50000,68,11.05,Winter,84
50000,69,11.05,Winter,82
50000,70,11.05,Winter,80
50000,71,11.05,Winter,78
50000,72,11.05,Winter,76
50000,73,11.05,Winter,74
50000,74,11.05,Winter,72
50000,75,11.05,Winter,70
50000,76,11.05,Winter,68
50000,77,11.05,Winter,66
50000,78,11.05,Winter,64
50000,79,11.05,Winter,62
50000,80,25,Winter,60
50000,81,25,Winter,59.3
50000,82,25,Winter,58.7
50000,83,25,Winter,58
50000,84,25,Winter,57.3
50000,85,25,Winter,56.6
50000,86,25,Winter,56
50000,87,25,Winter,55.3
50000,88,25,Winter,54.6
50000,89,25,Winter,54
50000,90,25,Winter,53.3
50000,91,25,Winter,52.6
50000,92,25,Winter,52
50000,93,25,Winter,51.3
50000,94,25,Winter,50.6
50000,95,25,Winter,50
50000,96,25,Winter,49.3
50000,97,25,Winter,48.7
50000,98,25,Winter,48
50000,99,25,Winter,47.3
50000,100,25,Winter,46.6
50000,101,25,Winter,46
50000,102,25,Winter,45.3
50000,103,25,Winter,44.6
50000,104,25,Winter,44
50000,105,25,Winter,43.3
50000,106,25,Winter,42.6
50000,107,25,Winter,42
50000,108,25,Winter,41.3
50000,109,25,Winter,40.6
50000,110,25,Winter,40
50000,111,25,Winter,39.5
50000,112,25,Winter,39
50000,113,25,Winter,38.5
50000,114,25,Winter,38
50000,115,25,Winter,37.5
50000,116,25,Winter,37
50000,117,25,Winter,36.5
50000,118,25,Winter,36
50000,119,25,Winter,35.5
50000,120,25,Winter,35
50000,121,25,Winter,34.7
50000,122,25,Winter,34.4
50000,123,25,Winter,34.1
50000,124,25,Winter,33.8
50000,125,25,Winter,33.5
50000,126,25,Winter,33.2
50000,127,25,Winter,32.9
50000,128,25,Winter,32.6
50000,129,25,Winter,32.3
50000,130,25,Winter,32
50000,131,25,Winter,31.7
50000,132,25,Winter,31.4
50000,133,25,Winter,31.1
50000,134,25,Winter,30.8
50000,135,25,Winter,30.5
50000,136,25,Winter,30.2
50000,137,25,Winter,29.9
50000,138,25,Winter,29.6
50000,139,25,Winter,29.3
50000,140,25,Winter,29
50000,141,25,Winter,28.7
50000,142,25,Winter,28.4
50000,143,25,Winter,28.1
50000,144,25,Winter,27.8
50000,145,25,Winter,27.5
50000,146,25,Winter,27.2
50000,147,25,Winter,26.9
50000,148,25,Winter,26.6
50000,149,25,Winter,26.3
50000,150,25,Winter,26
50000,151,25,Winter,25.7
50000,152,25,Winter,25.4
50000,153,25,Winter,25.1
50000,154,25,Winter,24.8
50000,155,25,Winter,24.5
50000,156,25,Winter,24.2
50000,157,25,Winter,23.9
50000,158,25,Winter,23.6
50000,159,25,Winter,23.3
50000,160,25,Winter,23
50000,1,2,Rainy,Cannot Predict
50000,2,2,Rainy,Cannot Predict
50000,3,2,Rainy,Cannot Predict
50000,4,2,Rainy,Cannot Predict
50000,5,2,Rainy,Cannot Predict
50000,6,2,Rainy,Cannot Predict
50000,7,2,Rainy,Cannot Predict
50000,8,2,Rainy,Cannot Predict
50000,9,2,Rainy,Cannot Predict
50000,10,2,Rainy,Cannot Predict
50000,11,2.05,Rainy,Cannot Predict
50000,12,2.1,Rainy,Cannot Predict
50000,13,2.15,Rainy,Cannot Predict
50000,14,2.2,Rainy,Cannot Predict
50000,15,2.25,Rainy,Cannot Predict
50000,16,2.3,Rainy,Cannot Predict
50000,17,2.35,Rainy,Cannot Predict
50000,18,2.4,Rainy,Cannot Predict
50000,19,2.45,Rainy,Cannot Predict
50000,20,2.5,Rainy,Cannot Predict
50000,21,2.55,Rainy,Cannot Predict
50000,22,2.8,Rainy,Cannot Predict
50000,23,3.05,Rainy,Cannot Predict
50000,24,3.3,Rainy,Cannot Predict
50000,25,3.55,Rainy,Cannot Predict
50000,26,3.8,Rainy,146.8
50000,27,4.05,Rainy,145.6
50000,28,4.3,Rainy,144.4
50000,29,4.55,Rainy,143.2
50000,30,4.8,Rainy,142
50000,31,5.05,Rainy,140.8
50000,32,5.3,Rainy,139.6
50000,33,5.55,Rainy,138.4
50000,34,5.8,Rainy,137.2
50000,35,6.05,Rainy,136
50000,36,6.3,Rainy,134.8
50000,37,6.55,Rainy,133.6
50000,38,6.8,Rainy,132.4
50000,39,7.05,Rainy,131.2
50000,40,7.3,Rainy,130
50000,41,7.55,Rainy,128.8
50000,42,7.8,Rainy,127.6
50000,43,8.05,Rainy,126.4
50000,44,8.3,Rainy,125.2
50000,45,8.55,Rainy,124
50000,46,8.8,Rainy,122.8
50000,47,9.05,Rainy,121.6
50000,48,9.3,Rainy,120.4
50000,49,9.55,Rainy,119.2
50000,50,9.8,Rainy,118
50000,51,10.05,Rainy,116.8
50000,52,10.3,Rainy,115.6
50000,53,10.55,Rainy,114.4
50000,54,10.8,Rainy,113.2
50000,55,11.05,Rainy,112
50000,56,11.05,Rainy,110.8
50000,57,11.05,Rainy,109.6
50000,58,11.05,Rainy,108.4
50000,59,11.05,Rainy,107.2
50000,60,11.05,Rainy,106
50000,61,11.05,Rainy,104.8
50000,62,11.05,Rainy,103.6
50000,63,11.05,Rainy,102.4
50000,64,11.05,Rainy,101.2
50000,65,11.05,Rainy,100
50000,66,11.05,Rainy,98.5
50000,67,11.05,Rainy,97
50000,68,11.05,Rainy,95.5
50000,69,11.05,Rainy,94
50000,70,11.05,Rainy,92.5
50000,71,11.05,Rainy,88
50000,72,11.05,Rainy,86
50000,73,11.05,Rainy,84
50000,74,11.05,Rainy,82
50000,75,11.05,Rainy,80
50000,76,11.05,Rainy,78
50000,77,11.05,Rainy,76
50000,78,11.05,Rainy,74
50000,79,11.05,Rainy,72
50000,80,25,Rainy,70
50000,81,25,Rainy,69.3
50000,82,25,Rainy,68.7
50000,83,25,Rainy,68
50000,84,25,Rainy,67.3
50000,85,25,Rainy,66.7
50000,86,25,Rainy,66
50000,87,25,Rainy,65.3
50000,88,25,Rainy,64.6
50000,89,25,Rainy,64
50000,90,25,Rainy,63.3
50000,91,25,Rainy,62.6
50000,92,25,Rainy,62
50000,93,25,Rainy,61.3
50000,94,25,Rainy,60.6
50000,95,25,Rainy,60
50000,96,25,Rainy,59.3
50000,97,25,Rainy,58.7
50000,98,25,Rainy,58
50000,99,25,Rainy,57.3
50000,100,25,Rainy,56.6
50000,101,25,Rainy,56
50000,102,25,Rainy,55.3
50000,103,25,Rainy,54.6
50000,104,25,Rainy,54
50000,105,25,Rainy,53.3
50000,106,25,Rainy,52.6
50000,107,25,Rainy,52
50000,108,25,Rainy,51.3
50000,109,25,Rainy,50.6
50000,110,25,Rainy,50
50000,111,25,Rainy,49.5
50000,112,25,Rainy,49
50000,113,25,Rainy,48.5
50000,114,25,Rainy,48
50000,115,25,Rainy,47.5
50000,116,25,Rainy,47
50000,117,25,Rainy,46.5
50000,118,25,Rainy,46
50000,119,25,Rainy,45.5
50000,120,25,Rainy,45
50000,121,25,Rainy,39.7
50000,122,25,Rainy,39.4
50000,123,25,Rainy,39.1
50000,124,25,Rainy,38.8
50000,125,25,Rainy,38.5
50000,126,25,Rainy,38.2
50000,127,25,Rainy,37.9
50000,128,25,Rainy,37.6
50000,129,25,Rainy,37.3
50000,130,25,Rainy,37
50000,131,25,Rainy,36.7
50000,132,25,Rainy,36.4
50000,133,25,Rainy,36.1
50000,134,25,Rainy,35.8
50000,135,25,Rainy,35.5
50000,136,25,Rainy,35.2
50000,137,25,Rainy,34.9
50000,138,25,Rainy,34.6
50000,139,25,Rainy,34.3
50000,140,25,Rainy,34
50000,141,25,Rainy,33.7
50000,142,25,Rainy,33.4
50000,143,25,Rainy,33.1
50000,144,25,Rainy,32.8
50000,145,25,Rainy,32.5
50000,146,25,Rainy,32.2
50000,147,25,Rainy,31.9
50000,148,25,Rainy,31.6
50000,149,25,Rainy,31.3
50000,150,25,Rainy,31
50000,151,25,Rainy,30.7
50000,152,25,Rainy,30.4
50000,153,25,Rainy,30.1
50000,154,25,Rainy,29.8
50000,155,25,Rainy,29.5
50000,156,25,Rainy,29.2
50000,157,25,Rainy,28.9
50000,158,25,Rainy,28.6
50000,159,25,Rainy,28.3
50000,160,25,Rainy,28
60000,1,2.4,Summer,Cannot Predict
60000,2,2.4,Summer,Cannot Predict
60000,3,2.4,Summer,Cannot Predict
60000,4,2.4,Summer,Cannot Predict
60000,5,2.4,Summer,Cannot Predict
60000,6,2.4,Summer,Cannot Predict
60000,7,2.4,Summer,Cannot Predict
60000,8,2.4,Summer,Cannot Predict
60000,9,2.4,Summer,Cannot Predict
60000,10,2.4,Summer,Cannot Predict
60000,11,2.46,Summer,Cannot Predict
60000,12,2.52,Summer,Cannot Predict
60000,13,2.58,Summer,Cannot Predict
60000,14,2.64,Summer,Cannot Predict
60000,15,2.7,Summer,Cannot Predict
60000,16,2.76,Summer,Cannot Predict
60000,17,2.82,Summer,Cannot Predict
60000,18,2.88,Summer,Cannot Predict
60000,19,2.94,Summer,Cannot Predict
60000,20,3,Summer,Cannot Predict
60000,21,3.06,Summer,Cannot Predict
60000,22,3.36,Summer,Cannot Predict
60000,23,3.66,Summer,Cannot Predict
60000,24,3.96,Summer,Cannot Predict
60000,25,4.26,Summer,Cannot Predict
60000,26,4.56,Summer,134.8
60000,27,4.86,Summer,133.6
60000,28,5.16,Summer,132.4
60000,29,5.46,Summer,131.2
60000,30,5.76,Summer,130
60000,31,6.06,Summer,128.8
60000,32,6.36,Summer,127.6
60000,33,6.66,Summer,126.4
60000,34,6.96,Summer,125.2
60000,35,7.26,Summer,124
60000,36,7.56,Summer,122.8
60000,37,7.86,Summer,121.6
60000,38,8.16,Summer,120.4
60000,39,8.46,Summer,119.2
60000,40,8.76,Summer,118
60000,41,9.06,Summer,116.8
60000,42,9.36,Summer,115.6
60000,43,9.66,Summer,114.4
60000,44,9.96,Summer,113.2
60000,45,10.26,Summer,112
60000,46,10.56,Summer,110.8
60000,47,10.86,Summer,109.6
60000,48,11.16,Summer,108.4
60000,49,11.46,Summer,107.2
60000,50,11.76,Summer,106
60000,51,12.06,Summer,104.8
60000,52,12.36,Summer,103.6
60000,53,12.66,Summer,102.4
60000,54,12.96,Summer,101.2
60000,55,13.26,Summer,100
60000,56,13.26,Summer,98.5
60000,57,13.26,Summer,97
60000,58,13.26,Summer,95.5
60000,59,13.26,Summer,94
60000,60,13.26,Summer,92.5
60000,61,13.26,Summer,88
60000,62,13.26,Summer,86
60000,63,13.26,Summer,84
60000,64,13.26,Summer,82
60000,65,13.26,Summer,80
60000,66,13.26,Summer,78
60000,67,13.26,Summer,76
60000,68,13.26,Summer,74
60000,69,13.26,Summer,72
60000,70,13.26,Summer,70
60000,71,13.26,Summer,68
60000,72,13.26,Summer,66
60000,73,13.26,Summer,64
60000,74,13.26,Summer,62
60000,75,13.26,Summer,60
60000,76,13.26,Summer,58
60000,77,13.26,Summer,56
60000,78,13.26,Summer,54
60000,79,13.26,Summer,52
60000,80,30,Summer,50
60000,81,30,Summer,49.3
60000,82,30,Summer,48.7
60000,83,30,Summer,48
60000,84,30,Summer,47.3
60000,85,30,Summer,46.6
60000,86,30,Summer,46
60000,87,30,Summer,45.3
60000,88,30,Summer,44.6
60000,89,30,Summer,44
60000,90,30,Summer,43.3
60000,91,30,Summer,42.6
60000,92,30,Summer,42
60000,93,30,Summer,41.3
60000,94,30,Summer,40.6
60000,95,30,Summer,40
60000,96,30,Summer,39.3
60000,97,30,Summer,38.7
60000,98,30,Summer,38
60000,99,30,Summer,37.3
60000,100,30,Summer,36.6
60000,101,30,Summer,36
60000,102,30,Summer,35.3
60000,103,30,Summer,34.6
60000,104,30,Summer,34
60000,105,30,Summer,33.3
60000,106,30,Summer,32.6
60000,107,30,Summer,32
60000,108,30,Summer,31.3
60000,109,30,Summer,30.6
60000,110,30,Summer,29.9
60000,111,30,Summer,29.5
60000,112,30,Summer,29
60000,113,30,Summer,28.5
60000,114,30,Summer,28
60000,115,30,Summer,27.5
60000,116,30,Summer,27
60000,117,30,Summer,26.5
60000,118,30,Summer,26
60000,119,30,Summer,25.5
60000,120,30,Summer,25
60000,121,30,Summer,24.7
60000,122,30,Summer,24.4
60000,123,30,Summer,24.1
60000,124,30,Summer,23.8
60000,125,30,Summer,23.5
60000,126,30,Summer,23.2
60000,127,30,Summer,22.9
60000,128,30,Summer,22.6
60000,129,30,Summer,22.3
60000,130,30,Summer,22
60000,131,30,Summer,21.7
60000,132,30,Summer,21.4
60000,133,30,Summer,21.1
60000,134,30,Summer,20.8
60000,135,30,Summer,20.5
60000,136,30,Summer,20.2
60000,137,30,Summer,19.9
60000,138,30,Summer,19.6
60000,139,30,Summer,19.3
60000,140,30,Summer,19
60000,141,30,Summer,18.7
60000,142,30,Summer,18.4
60000,143,30,Summer,18.1
60000,144,30,Summer,17.8
60000,145,30,Summer,17.5
60000,146,30,Summer,17.2
60000,147,30,Summer,16.9
60000,148,30,Summer,16.6
60000,149,30,Summer,16.3
60000,150,30,Summer,16
60000,151,30,Summer,15.7
60000,152,30,Summer,15.4
60000,153,30,Summer,15.1
60000,154,30,Summer,14.8
60000,155,30,Summer,14.5
60000,156,30,Summer,14.2
60000,157,30,Summer,13.9
60000,158,30,Summer,13.6
60000,159,30,Summer,13.3
60000,160,30,Summer,13
60000,1,2.4,Winter,Cannot Predict
60000,2,2.4,Winter,Cannot Predict
60000,3,2.4,Winter,Cannot Predict
60000,4,2.4,Winter,Cannot Predict
60000,5,2.4,Winter,Cannot Predict
60000,6,2.4,Winter,Cannot Predict
60000,7,2.4,Winter,Cannot Predict
60000,8,2.4,Winter,Cannot Predict
60000,9,2.4,Winter,Cannot Predict
60000,10,2.4,Winter,Cannot Predict
60000,11,2.46,Winter,Cannot Predict
60000,12,2.52,Winter,Cannot Predict
60000,13,2.58,Winter,Cannot Predict
60000,14,2.64,Winter,Cannot Predict
60000,15,2.7,Winter,Cannot Predict
60000,16,2.76,Winter,Cannot Predict
60000,17,2.82,Winter,Cannot Predict
60000,18,2.88,Winter,Cannot Predict
60000,19,2.94,Winter,Cannot Predict
60000,20,3,Winter,Cannot Predict
60000,21,3.06,Winter,Cannot Predict
60000,22,3.36,Winter,Cannot Predict
60000,23,3.66,Winter,Cannot Predict
60000,24,3.96,Winter,Cannot Predict
60000,25,4.26,Winter,Cannot Predict
60000,26,4.56,Winter,140.8
60000,27,4.86,Winter,139.6
60000,28,5.16,Winter,138.4
60000,29,5.46,Winter,137.2
60000,30,5.76,Winter,136
60000,31,6.06,Winter,134.8
60000,32,6.36,Winter,133.6
60000,33,6.66,Winter,132.4
60000,34,6.96,Winter,131.2
60000,35,7.26,Winter,130
60000,36,7.56,Winter,128.8
60000,37,7.86,Winter,127.6
60000,38,8.16,Winter,126.4
60000,39,8.46,Winter,125.2
60000,40,8.76,Winter,124
60000,41,9.06,Winter,122.8
60000,42,9.36,Winter,121.6
60000,43,9.66,Winter,120.4
60000,44,9.96,Winter,119.2
60000,45,10.26,Winter,118
60000,46,10.56,Winter,116.8
60000,47,10.86,Winter,115.6
60000,48,11.16,Winter,114.4
60000,49,11.46,Winter,113.2
60000,50,11.76,Winter,112
60000,51,12.06,Winter,110.8
60000,52,12.36,Winter,109.6
60000,53,12.66,Winter,108.4
60000,54,12.96,Winter,107.2
60000,55,13.26,Winter,106
60000,56,13.26,Winter,104.8
60000,57,13.26,Winter,103.6
60000,58,13.26,Winter,102.4
60000,59,13.26,Winter,101.2
60000,60,13.26,Winter,100
60000,61,13.26,Winter,98.5
60000,62,13.26,Winter,97
60000,63,13.26,Winter,95.5
60000,64,13.26,Winter,94
60000,65,13.26,Winter,92.5
60000,66,13.26,Winter,88
60000,67,13.26,Winter,86
60000,68,13.26,Winter,84
60000,69,13.26,Winter,82
60000,70,13.26,Winter,80
60000,71,13.26,Winter,78
60000,72,13.26,Winter,76
60000,73,13.26,Winter,74
60000,74,13.26,Winter,72
60000,75,13.26,Winter,70
60000,76,13.26,Winter,68
60000,77,13.26,Winter,66
60000,78,13.26,Winter,64
60000,79,13.26,Winter,62
60000,80,30,Winter,60
60000,81,30,Winter,59.3
60000,82,30,Winter,58.7
60000,83,30,Winter,58
60000,84,30,Winter,57.3
60000,85,30,Winter,56.6
60000,86,30,Winter,56
60000,87,30,Winter,55.3
60000,88,30,Winter,54.6
60000,89,30,Winter,54
60000,90,30,Winter,53.3
60000,91,30,Winter,52.6
60000,92,30,Winter,52
60000,93,30,Winter,51.3
60000,94,30,Winter,50.6
60000,95,30,Winter,50
60000,96,30,Winter,49.3
60000,97,30,Winter,48.7
60000,98,30,Winter,48
60000,99,30,Winter,47.3
60000,100,30,Winter,46.6
60000,101,30,Winter,46
60000,102,30,Winter,45.3
60000,103,30,Winter,44.6
60000,104,30,Winter,44
60000,105,30,Winter,43.3
60000,106,30,Winter,42.6
60000,107,30,Winter,42
60000,108,30,Winter,41.3
60000,109,30,Winter,40.6
60000,110,30,Winter,40
60000,111,30,Winter,39.5
60000,112,30,Winter,39
60000,113,30,Winter,38.5
60000,114,30,Winter,38
60000,115,30,Winter,37.5
60000,116,30,Winter,37
60000,117,30,Winter,36.5
60000,118,30,Winter,36
60000,119,30,Winter,35.5
60000,120,30,Winter,35
60000,121,30,Winter,34.7
60000,122,30,Winter,34.4
60000,123,30,Winter,34.1
60000,124,30,Winter,33.8
60000,125,30,Winter,33.5
60000,126,30,Winter,33.2
60000,127,30,Winter,32.9
60000,128,30,Winter,32.6
60000,129,30,Winter,32.3
60000,130,30,Winter,32
60000,131,30,Winter,31.7
60000,132,30,Winter,31.4
60000,133,30,Winter,31.1
60000,134,30,Winter,30.8
60000,135,30,Winter,30.5
60000,136,30,Winter,30.2
60000,137,30,Winter,29.9
60000,138,30,Winter,29.6
60000,139,30,Winter,29.3
60000,140,30,Winter,29
60000,141,30,Winter,28.7
60000,142,30,Winter,28.4
60000,143,30,Winter,28.1
60000,144,30,Winter,27.8
60000,145,30,Winter,27.5
60000,146,30,Winter,27.2
60000,147,30,Winter,26.9
60000,148,30,Winter,26.6
60000,149,30,Winter,26.3
60000,150,30,Winter,26
60000,151,30,Winter,25.7
60000,152,30,Winter,25.4
60000,153,30,Winter,25.1
60000,154,30,Winter,24.8
60000,155,30,Winter,24.5
60000,156,30,Winter,24.2
60000,157,30,Winter,23.9
60000,158,30,Winter,23.6
60000,159,30,Winter,23.3
60000,160,30,Winter,23
60000,1,2.4,Rainy,Cannot Predict
60000,2,2.4,Rainy,Cannot Predict
60000,3,2.4,Rainy,Cannot Predict
60000,4,2.4,Rainy,Cannot Predict
60000,5,2.4,Rainy,Cannot Predict
60000,6,2.4,Rainy,Cannot Predict
60000,7,2.4,Rainy,Cannot Predict
60000,8,2.4,Rainy,Cannot Predict
60000,9,2.4,Rainy,Cannot Predict
60000,10,2.4,Rainy,Cannot Predict
60000,11,2.46,Rainy,Cannot Predict
60000,12,2.52,Rainy,Cannot Predict
60000,13,2.58,Rainy,Cannot Predict
60000,14,2.64,Rainy,Cannot Predict
60000,15,2.7,Rainy,Cannot Predict
60000,16,2.76,Rainy,Cannot Predict
60000,17,2.82,Rainy,Cannot Predict
60000,18,2.88,Rainy,Cannot Predict
60000,19,2.94,Rainy,Cannot Predict
60000,20,3,Rainy,Cannot Predict
60000,21,3.06,Rainy,Cannot Predict
60000,22,3.36,Rainy,Cannot Predict
60000,23,3.66,Rainy,Cannot Predict
60000,24,3.96,Rainy,Cannot Predict
60000,25,4.26,Rainy,Cannot Predict
60000,26,4.56,Rainy,146.8
60000,27,4.86,Rainy,145.6
60000,28,5.16,Rainy,144.4
60000,29,5.46,Rainy,143.2
60000,30,5.76,Rainy,142
60000,31,6.06,Rainy,140.8
60000,32,6.36,Rainy,139.6
60000,33,6.66,Rainy,138.4
60000,34,6.96,Rainy,137.2
60000,35,7.26,Rainy,136
60000,36,7.56,Rainy,134.8
60000,37,7.86,Rainy,133.6
60000,38,8.16,Rainy,132.4
60000,39,8.46,Rainy,131.2
60000,40,8.76,Rainy,130
60000,41,9.06,Rainy,128.8
60000,42,9.36,Rainy,127.6
60000,43,9.66,Rainy,126.4
60000,44,9.96,Rainy,125.2
60000,45,10.26,Rainy,124
60000,46,10.56,Rainy,122.8
60000,47,10.86,Rainy,121.6
60000,48,11.16,Rainy,120.4
60000,49,11.46,Rainy,119.2
60000,50,11.76,Rainy,118
60000,51,12.06,Rainy,116.8
60000,52,12.36,Rainy,115.6
60000,53,12.66,Rainy,114.4
60000,54,12.96,Rainy,113.2
60000,55,13.26,Rainy,112
60000,56,13.26,Rainy,110.8
60000,57,13.26,Rainy,109.6
60000,58,13.26,Rainy,108.4
60000,59,13.26,Rainy,107.2
60000,60,13.26,Rainy,106
60000,61,13.26,Rainy,104.8
60000,62,13.26,Rainy,103.6
60000,63,13.26,Rainy,102.4
60000,64,13.26,Rainy,101.2
60000,65,13.26,Rainy,100
60000,66,13.26,Rainy,98.5
60000,67,13.26,Rainy,97
60000,68,13.26,Rainy,95.5
60000,69,13.26,Rainy,94
60000,70,13.26,Rainy,92.5
60000,71,13.26,Rainy,88
60000,72,13.26,Rainy,86
60000,73,13.26,Rainy,84
60000,74,13.26,Rainy,82
60000,75,13.26,Rainy,80
60000,76,13.26,Rainy,78
60000,77,13.26,Rainy,76
60000,78,13.26,Rainy,74
60000,79,13.26,Rainy,72
60000,80,30,Rainy,70
60000,81,30,Rainy,69.3
60000,82,30,Rainy,68.7
60000,83,30,Rainy,68
60000,84,30,Rainy,67.3
60000,85,30,Rainy,66.7
60000,86,30,Rainy,66
60000,87,30,Rainy,65.3
60000,88,30,Rainy,64.6
60000,89,30,Rainy,64
60000,90,30,Rainy,63.3
60000,91,30,Rainy,62.6
60000,92,30,Rainy,62
60000,93,30,Rainy,61.3
60000,94,30,Rainy,60.6
60000,95,30,Rainy,60
60000,96,30,Rainy,59.3
60000,97,30,Rainy,58.7
60000,98,30,Rainy,58
60000,99,30,Rainy,57.3
60000,100,30,Rainy,56.6
60000,101,30,Rainy,56
60000,102,30,Rainy,55.3
60000,103,30,Rainy,54.6
60000,104,30,Rainy,54
60000,105,30,Rainy,53.3
60000,106,30,Rainy,52.6
60000,107,30,Rainy,52
60000,108,30,Rainy,51.3
60000,109,30,Rainy,50.6
60000,110,30,Rainy,50
60000,111,30,Rainy,49.5
60000,112,30,Rainy,49
60000,113,30,Rainy,48.5
60000,114,30,Rainy,48
60000,115,30,Rainy,47.5
60000,116,30,Rainy,47
60000,117,30,Rainy,46.5
60000,118,30,Rainy,46
60000,119,30,Rainy,45.5
60000,120,30,Rainy,45
60000,121,30,Rainy,39.7
60000,122,30,Rainy,39.4
60000,123,30,Rainy,39.1
60000,124,30,Rainy,38.8
60000,125,30,Rainy,38.5
60000,126,30,Rainy,38.2
60000,127,30,Rainy,37.9
60000,128,30,Rainy,37.6
60000,129,30,Rainy,37.3
60000,130,30,Rainy,37
60000,131,30,Rainy,36.7
60000,132,30,Rainy,36.4
60000,133,30,Rainy,36.1
60000,134,30,Rainy,35.8
60000,135,30,Rainy,35.5
60000,136,30,Rainy,35.2
60000,137,30,Rainy,34.9
60000,138,30,Rainy,34.6
60000,139,30,Rainy,34.3
60000,140,30,Rainy,34
60000,141,30,Rainy,33.7
60000,142,30,Rainy,33.4
60000,143,30,Rainy,33.1
60000,144,30,Rainy,32.8
60000,145,30,Rainy,32.5
60000,146,30,Rainy,32.2
60000,147,30,Rainy,31.9
60000,148,30,Rainy,31.6
60000,149,30,Rainy,31.3
60000,150,30,Rainy,31
60000,151,30,Rainy,30.7
60000,152,30,Rainy,30.4
60000,153,30,Rainy,30.1
60000,154,30,Rainy,29.8
60000,155,30,Rainy,29.5
60000,156,30,Rainy,29.2
60000,157,30,Rainy,28.9
60000,158,30,Rainy,28.6
60000,159,30,Rainy,28.3
60000,160,30,Rainy,28
70000,1,2.8,Summer,Cannot Predict
70000,2,2.8,Summer,Cannot Predict
70000,3,2.8,Summer,Cannot Predict
70000,4,2.8,Summer,Cannot Predict
70000,5,2.8,Summer,Cannot Predict
70000,6,2.8,Summer,Cannot Predict
70000,7,2.8,Summer,Cannot Predict
70000,8,2.8,Summer,Cannot Predict
70000,9,2.8,Summer,Cannot Predict
70000,10,2.8,Summer,Cannot Predict
70000,11,2.87,Summer,Cannot Predict
70000,12,2.94,Summer,Cannot Predict
70000,13,3.01,Summer,Cannot Predict
70000,14,3.08,Summer,Cannot Predict
70000,15,3.15,Summer,Cannot Predict
70000,16,3.22,Summer,Cannot Predict
70000,17,3.29,Summer,Cannot Predict
70000,18,3.36,Summer,Cannot Predict
70000,19,3.43,Summer,Cannot Predict
70000,20,3.5,Summer,Cannot Predict
70000,21,3.57,Summer,Cannot Predict
70000,22,3.92,Summer,Cannot Predict
70000,23,4.27,Summer,Cannot Predict
70000,24,4.62,Summer,Cannot Predict
70000,25,4.97,Summer,Cannot Predict
70000,26,5.32,Summer,134.8
70000,27,5.67,Summer,133.6
70000,28,6.02,Summer,132.4
70000,29,6.37,Summer,131.2
70000,30,6.72,Summer,130
70000,31,7.07,Summer,128.8
70000,32,7.42,Summer,127.6
70000,33,7.77,Summer,126.4
70000,34,8.12,Summer,125.2
70000,35,8.47,Summer,124
70000,36,8.82,Summer,122.8
70000,37,9.17,Summer,121.6
70000,38,9.52,Summer,120.4
70000,39,9.87,Summer,119.2
70000,40,10.22,Summer,118
70000,41,10.57,Summer,116.8
70000,42,10.92,Summer,115.6
70000,43,11.27,Summer,114.4
70000,44,11.62,Summer,113.2
70000,45,11.97,Summer,112
70000,46,12.32,Summer,110.8
70000,47,12.67,Summer,109.6
70000,48,13.02,Summer,108.4
70000,49,13.37,Summer,107.2
70000,50,13.72,Summer,106
70000,51,14.07,Summer,104.8
70000,52,14.42,Summer,103.6
70000,53,14.77,Summer,102.4
70000,54,15.12,Summer,101.2
70000,55,15.47,Summer,100
70000,56,15.47,Summer,98.5
70000,57,15.47,Summer,97
70000,58,15.47,Summer,95.5
70000,59,15.47,Summer,94
70000,60,15.47,Summer,92.5
70000,61,15.47,Summer,88
70000,62,15.47,Summer,86
70000,63,15.47,Summer,84
70000,64,15.47,Summer,82
70000,65,15.47,Summer,80
70000,66,15.47,Summer,78
70000,67,15.47,Summer,76
70000,68,15.47,Summer,74
70000,69,15.47,Summer,72
70000,70,15.47,Summer,70
70000,71,15.47,Summer,68
70000,72,15.47,Summer,66
70000,73,15.47,Summer,64
70000,74,15.47,Summer,62
70000,75,15.47,Summer,60
70000,76,15.47,Summer,58
70000,77,15.47,Summer,56
70000,78,15.47,Summer,54
70000,79,15.47,Summer,52
70000,80,35,Summer,50
70000,81,35,Summer,49.3
70000,82,35,Summer,48.7
70000,83,35,Summer,48
70000,84,35,Summer,47.3
70000,85,35,Summer,46.6
70000,86,35,Summer,46
70000,87,35,Summer,45.3
70000,88,35,Summer,44.6
70000,89,35,Summer,44
70000,90,35,Summer,43.3
70000,91,35,Summer,42.6
70000,92,35,Summer,42
70000,93,35,Summer,41.3
70000,94,35,Summer,40.6
70000,95,35,Summer,40
70000,96,35,Summer,39.3
70000,97,35,Summer,38.7
70000,98,35,Summer,38
70000,99,35,Summer,37.3
70000,100,35,Summer,36.6
70000,101,35,Summer,36
70000,102,35,Summer,35.3
70000,103,35,Summer,34.6
70000,104,35,Summer,34
70000,105,35,Summer,33.3
70000,106,35,Summer,32.6
70000,107,35,Summer,32
70000,108,35,Summer,31.3
70000,109,35,Summer,30.6
70000,110,35,Summer,29.9
70000,111,35,Summer,29.5
70000,112,35,Summer,29
